Time,Ax,Ay,Az,Gx,Gy,Gz
16:09:15:645,-0.05,0.00,10.05,-0.22,-0.19,-0.33
16:09:15:665,-0.05,0.00,10.05,-0.31,-0.21,-0.33
16:09:15:685,-0.05,-0.01,10.08,-0.20,-0.03,-0.45
16:09:15:705,-0.05,0.00,10.08,-0.24,-0.11,-0.37
16:09:15:725,-0.05,0.01,10.02,-0.21,-0.18,-0.35
16:09:15:745,-0.09,0.01,10.06,-0.20,0.10,-0.40
16:09:15:765,-0.07,0.00,10.03,-0.24,-0.15,-0.33
16:09:15:785,-0.10,0.00,10.08,-0.30,-0.10,-0.36
16:09:15:805,-0.08,0.00,10.09,-0.20,-0.16,-0.33
16:09:15:825,-0.06,-0.02,10.09,-0.19,-0.15,-0.45
16:09:15:845,-0.06,0.00,10.03,-0.25,-0.06,-0.34
16:09:15:865,-0.06,0.00,10.05,-0.12,-0.17,-0.38
16:09:15:885,-0.08,0.00,10.05,-0.20,-0.13,-0.29
16:09:15:905,-0.07,0.00,10.04,-0.21,-0.20,-0.32
16:09:15:925,-0.04,-0.01,10.09,-0.22,-0.19,-0.29
16:09:15:945,-0.07,0.00,10.02,-0.21,-0.25,-0.40
16:09:15:965,-0.09,0.01,10.04,-0.18,-0.10,-0.36
16:09:15:985,-0.05,-0.02,10.06,-0.27,-0.21,-0.40
16:09:16:005,-0.06,0.00,10.06,-0.29,-0.17,-0.31
16:09:16:025,-0.07,0.00,10.06,-0.20,0.04,-0.40
16:09:16:045,-0.08,0.01,10.02,-0.28,-0.28,-0.37
16:09:16:065,-0.05,0.00,10.06,-0.28,-0.22,-0.34
16:09:16:085,-0.08,-0.02,10.06,-0.20,-0.17,-0.37
16:09:16:105,-0.07,0.00,10.05,-0.20,-0.18,-0.36
16:09:16:125,-0.06,0.00,10.06,-0.26,-0.11,-0.30
16:09:16:145,-0.05,-0.01,10.07,-0.23,-0.08,-0.42
16:09:16:165,-0.05,0.00,10.06,-0.17,-0.16,-0.46
16:09:16:185,-0.04,-0.01,10.07,-0.10,0.07,-0.33
16:09:16:205,-0.08,0.02,10.07,-0.32,-0.03,-0.41
16:09:16:225,-0.05,-0.02,9.99,-0.20,-0.27,-0.35
16:09:16:245,-0.05,0.01,10.04,-0.25,-0.17,-0.34
16:09:16:265,-0.07,0.03,10.02,-0.27,-0.09,-0.41
16:09:16:285,-0.04,0.00,10.07,-0.19,-0.16,-0.34
16:09:16:305,-0.08,-0.03,10.04,-0.19,-0.12,-0.32
16:09:16:325,-0.07,0.00,10.04,-0.31,-0.03,-0.45
16:09:16:345,-0.08,0.00,10.03,-0.24,-0.21,-0.44
16:09:16:365,-0.07,0.00,10.03,-0.22,-0.20,-0.38
16:09:16:385,-0.07,0.01,10.04,-0.21,-0.10,-0.36
16:09:16:405,-0.03,0.00,10.07,-0.19,-0.06,-0.35
16:09:16:425,-0.08,-0.01,10.04,-0.21,0.02,-0.30
16:09:16:445,-0.05,0.01,10.00,-0.24,-0.14,-0.32
16:09:16:465,-0.07,0.00,10.06,-0.19,-0.06,-0.37
16:09:16:485,-0.06,-0.01,10.07,-0.09,-0.32,-0.38
