Time,Ax,Ay,Az,Gx,Gy,Gz
17:24:20:6893,-0.57,1.39,-9.49,-0.06,0.06,-0.44
17:24:20:7093,-0.61,1.38,-9.45,-0.21,-0.14,-0.35
17:24:20:7293,-0.61,1.42,-9.45,-0.15,-0.04,-0.35
17:24:20:7493,-0.59,1.39,-9.45,-0.21,-0.09,-0.31
17:24:20:7693,-0.60,1.40,-9.40,-0.30,-0.21,-0.38
17:24:20:7894,-0.60,1.40,-9.45,-0.06,-0.04,-0.45
17:24:20:8093,-0.59,1.39,-9.38,-0.42,-0.40,-0.34
17:24:20:8293,-0.61,1.39,-9.42,-0.09,-0.05,-0.40
17:24:20:8493,-0.61,1.41,-9.44,-0.27,-0.40,-0.31
17:24:20:8693,-0.60,1.35,-9.42,-0.24,-0.09,-0.36
17:24:20:8893,-0.59,1.40,-9.47,-0.17,-0.03,-0.40
17:24:20:9093,-0.60,1.40,-9.42,-0.28,-0.22,-0.29
17:24:20:9293,-0.61,1.39,-9.45,-0.19,-0.20,-0.35
17:24:20:9493,-0.61,1.38,-9.44,-0.28,-0.20,-0.33
17:24:20:9693,-0.58,1.37,-9.42,-0.28,-0.15,-0.35
17:24:20:9893,-0.59,1.40,-9.46,-0.20,-0.13,-0.32
17:24:21:0093,-0.59,1.40,-9.45,-0.20,-0.19,-0.36
17:24:21:0294,-0.61,1.38,-9.45,-0.20,0.04,-0.36
17:24:21:0493,-0.59,1.39,-9.47,-0.17,-0.03,-0.38
17:24:21:0693,-0.58,1.40,-9.44,-0.17,-0.11,-0.38
17:24:21:0893,-0.60,1.43,-9.44,-0.26,-0.08,-0.36
17:24:21:1093,-0.61,1.39,-9.41,-0.29,-0.24,-0.29
17:24:21:1294,-0.57,1.41,-9.47,-0.19,-0.22,-0.37
17:24:21:1493,-0.59,1.40,-9.43,-0.25,-0.20,-0.33
17:24:21:1694,-0.56,1.39,-9.40,-0.17,-0.32,-0.39
17:24:21:1894,-0.60,1.38,-9.47,-0.15,-0.16,-0.28
17:24:21:2094,-0.61,1.38,-9.40,-0.29,-0.30,-0.39
17:24:21:2294,-0.58,1.41,-9.43,-0.17,0.08,-0.30
17:24:21:2494,-0.60,1.38,-9.45,-0.18,-0.14,-0.29
17:24:21:2694,-0.59,1.38,-9.42,-0.21,-0.18,-0.38
17:24:21:2894,-0.59,1.38,-9.47,-0.12,0.12,-0.37
17:24:21:3094,-0.59,1.37,-9.43,-0.34,-0.23,-0.35
17:24:21:3294,-0.61,1.39,-9.46,-0.20,-0.13,-0.25
17:24:21:3494,-0.60,1.41,-9.43,-0.23,-0.08,-0.39
17:24:21:3694,-0.59,1.37,-9.49,-0.16,-0.18,-0.32
17:24:21:3894,-0.60,1.38,-9.48,-0.26,-0.09,-0.35
17:24:21:4094,-0.60,1.42,-9.43,-0.24,-0.20,-0.34
17:24:21:4294,-0.59,1.39,-9.42,-0.39,-0.31,-0.30
17:24:21:4494,-0.61,1.39,-9.43,-0.01,0.07,-0.35
17:24:21:4694,-0.56,1.40,-9.39,-0.34,-0.24,-0.35
17:24:21:4894,-0.61,1.38,-9.40,-0.11,0.07,-0.46
17:24:21:5094,-0.60,1.39,-9.44,-0.23,-0.02,-0.29
17:24:21:5295,-0.59,1.42,-9.41,-0.27,-0.17,-0.33
17:24:21:5494,-0.59,1.38,-9.52,-0.16,0.09,-0.37
17:24:21:5694,-0.60,1.40,-9.37,-0.30,-0.36,-0.31
17:24:21:5894,-0.60,1.40,-9.41,-0.22,0.03,-0.45
17:24:21:6094,-0.56,1.39,-9.39,-0.28,-0.21,-0.32
17:24:21:6294,-0.58,1.39,-9.42,-0.22,-0.10,-0.38
17:24:21:6494,-0.60,1.38,-9.42,-0.14,-0.08,-0.40
17:24:21:6694,-0.60,1.39,-9.38,-0.34,-0.21,-0.35
17:24:21:6894,-0.59,1.42,-9.45,-0.07,0.07,-0.38
17:24:21:7094,-0.59,1.40,-9.46,-0.32,-0.37,-0.31
17:24:21:7294,-0.58,1.38,-9.41,-0.08,0.08,-0.36
17:24:21:7494,-0.59,1.43,-9.44,-0.14,-0.04,-0.45
17:24:21:7694,-0.61,1.37,-9.39,-0.36,-0.33,-0.28
17:24:21:7895,-0.58,1.41,-9.45,-0.23,-0.07,-0.36
17:24:21:8094,-0.61,1.40,-9.49,-0.29,-0.20,-0.34
17:24:21:8294,-0.59,1.42,-9.37,-0.23,-0.14,-0.41
17:24:21:8494,-0.60,1.40,-9.49,-0.15,-0.03,-0.31
17:24:21:8694,-0.61,1.35,-9.43,-0.38,-0.42,-0.32
17:24:21:8894,-0.59,1.41,-9.45,-0.12,-0.04,-0.34
17:24:21:9094,-0.61,1.41,-9.43,-0.28,-0.20,-0.33
17:24:21:9295,-0.57,1.39,-9.42,-0.20,-0.12,-0.34
17:24:21:9494,-0.60,1.42,-9.49,-0.14,-0.19,-0.41
17:24:21:9694,-0.57,1.40,-9.43,-0.44,-0.42,-0.32
17:24:21:9894,-0.61,1.42,-9.41,-0.11,0.02,-0.37
17:24:22:0094,-0.61,1.41,-9.45,-0.34,-0.23,-0.31
17:24:22:0295,-0.60,1.40,-9.44,-0.08,0.07,-0.39
17:24:22:0495,-0.62,1.37,-9.44,-0.20,-0.07,-0.38
17:24:22:0695,-0.60,1.42,-9.44,-0.39,-0.39,-0.34
17:24:22:0895,-0.59,1.38,-9.46,-0.10,0.11,-0.34
17:24:22:1095,-0.59,1.40,-9.44,-0.35,-0.26,-0.29
17:24:22:1295,-0.60,1.38,-9.43,-0.18,0.08,-0.39
17:24:22:1495,-0.60,1.38,-9.38,-0.20,-0.05,-0.38
17:24:22:1695,-0.60,1.40,-9.47,-0.20,-0.06,-0.31
17:24:22:1895,-0.58,1.41,-9.35,-0.26,-0.30,-0.37
17:24:22:2095,-0.59,1.43,-9.39,-0.26,-0.11,-0.35
17:24:22:2295,-0.59,1.36,-9.41,-0.27,-0.21,-0.36
17:24:22:2495,-0.59,1.40,-9.42,-0.09,0.04,-0.35
17:24:22:2695,-0.61,1.37,-9.49,-0.31,-0.09,-0.32
17:24:22:2895,-0.61,1.43,-9.43,-0.24,-0.20,-0.34
17:24:22:3095,-0.60,1.39,-9.49,-0.19,0.02,-0.42
17:24:22:3295,-0.61,1.39,-9.44,-0.33,-0.36,-0.36
17:24:22:3495,-0.58,1.42,-9.42,-0.12,0.10,-0.36
17:24:22:3695,-0.60,1.40,-9.38,-0.39,-0.37,-0.32
17:24:22:3895,-0.59,1.40,-9.46,-0.12,0.09,-0.34
17:24:22:4095,-0.61,1.39,-9.41,-0.21,-0.17,-0.33
17:24:22:4295,-0.59,1.37,-9.47,-0.22,-0.08,-0.43
17:24:22:4495,-0.60,1.39,-9.46,-0.28,-0.17,-0.35
17:24:22:4695,-0.61,1.41,-9.42,-0.15,-0.09,-0.40
17:24:22:4895,-0.59,1.36,-9.50,-0.12,-0.05,-0.37
17:24:22:5096,-0.61,1.34,-9.41,-0.23,-0.20,-0.32
17:24:22:5297,-0.60,1.39,-9.44,-0.23,-0.10,-0.34
17:24:22:5496,-0.59,1.39,-9.45,-0.31,-0.31,-0.35
17:24:22:5696,-0.60,1.40,-9.45,-0.14,0.00,-0.36
